Algorithm: Config_3b.txt
Run Time: 10(s)
Runs: 100
Instance Name        | Instance Best Objective Value  | Instance Average Objective Value | Highest Objective Value Count  | |C|                           
Run: 1
p_hat1000-1.clq      | 1514                           | 1503.00                          | 34                             | 9                             
p_hat1000-2.clq      | 5777                           | 5763.00                          | 34                             | 42                            
p_hat1000-3.clq      | 8111                           | 7906.00                          | 1                              | 58                            
p_hat1500-1.clq      | 1619                           | 1606.00                          | 27                             | 10                            
p_hat1500-2.clq      | 7360                           | 7299.00                          | 11                             | 58                            
p_hat1500-3.clq      | 10321                          | 10099.00                         | 3                              | 84                            
p_hat300-1.clq       | 1057                           | 1057.00                          | 58                             | 7                             
p_hat300-2.clq       | 2487                           | 2487.00                          | 58                             | 20                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 58                             | 29                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 58                             | 8                             
p_hat500-2.clq       | 3920                           | 3920.00                          | 58                             | 31                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 55                             | 42                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 58                             | 9                             
p_hat700-2.clq       | 5290                           | 5241.00                          | 1                              | 40                            
p_hat700-3.clq       | 7565                           | 7553.00                          | 10                             | 58                            
san1000.clq          | 1716                           | 1715.00                          | 56                             | 9                             
san200_0.7_1.clq     | 3370                           | 3325.00                          | 54                             | 30                            
san200_0.7_2.clq     | 2422                           | 2395.00                          | 37                             | 14                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 58                             | 70                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 58                             | 60                            
san200_0.9_3.clq     | 4748                           | 4733.00                          | 4                              | 34                            
san400_0.5_1.clq     | 1455                           | 1434.00                          | 23                             | 8                             
san400_0.7_1.clq     | 3641                           | 3622.00                          | 3                              | 21                            
san400_0.7_2.clq     | 2952                           | 2924.00                          | 13                             | 16                            
san400_0.7_3.clq     | 2659                           | 2580.00                          | 2                              | 15                            
san400_0.9_1.clq     | 9776                           | 8503.00                          | 12                             | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 58                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 58                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 58                             | 11                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 27                             | 18                            

Run: 59
brock200_1.clq       | 2821                           | 2821.00                          | 59                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 59                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 59                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 59                             | 13                            
brock400_1.clq       | 3422                           | 3365.00                          | 4                              | 21                            
brock400_2.clq       | 3350                           | 3334.00                          | 26                             | 21                            
brock400_3.clq       | 3471                           | 3456.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3483.00                          | 35                             | 33                            
brock800_1.clq       | 3121                           | 2972.00                          | 9                              | 20                            
brock800_2.clq       | 3028                           | 2973.00                          | 2                              | 19                            
brock800_3.clq       | 3076                           | 2989.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 4                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 59                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 59                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 59                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 59                             | 12                            
c-fat500-10.clq      | 11586                          | 11422.00                         | 24                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 59                             | 24                            
c-fat500-5.clq       | 5841                           | 5790.00                          | 24                             | 62                            
C1000.9.clq          | 8914                           | 8563.00                          | 1                              | 55                            
C125.9.clq           | 2529                           | 2529.00                          | 59                             | 30                            
C2000.5.clq          | 2437                           | 2348.00                          | 1                              | 14                            
C2000.9.clq          | 10080                          | 9868.00                          | 1                              | 64                            
C250.9.clq           | 5092                           | 5060.00                          | 1                              | 40                            
C4000.5.clq          | 2682                           | 2535.00                          | 1                              | 15                            
C500.9.clq           | 6872                           | 6755.00                          | 2                              | 48                            
DSJC1000_5.clq       | 2186                           | 2141.00                          | 3                              | 13                            
DSJC500_5.clq        | 1725                           | 1717.00                          | 33                             | 12                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 59                             | 37                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 59                             | 52                            
gen400_p0.9_55.clq   | 6718                           | 6651.00                          | 4                              | 47                            
gen400_p0.9_65.clq   | 6931                           | 6912.00                          | 7                              | 46                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 59                             | 75                            
hamming10-2.clq      | 50512                          | 50427.00                         | 34                             | 512                           
hamming10-4.clq      | 4937                           | 4860.00                          | 1                              | 33                            
hamming6-2.clq       | 1072                           | 1072.00                          | 59                             | 32                            
hamming6-4.clq       | 134                            | 134.00                           | 59                             | 4                             
hamming8-2.clq       | 10976                          | 10959.00                         | 54                             | 128                           
hamming8-4.clq       | 1472                           | 1472.00                          | 59                             | 16                            
johnson16-2-4.clq    | 548                            | 548.00                           | 59                             | 8                             
johnson32-2-4.clq    | 1988                           | 1947.00                          | 1                              | 16                            
johnson8-2-4.clq     | 66                             | 66.00                            | 59                             | 4                             
johnson8-4-4.clq     | 511                            | 511.00                           | 59                             | 14                            
keller4.clq          | 1153                           | 1153.00                          | 59                             | 11                            
keller5.clq          | 3317                           | 3317.00                          | 59                             | 27                            
keller6.clq          | 7121                           | 6734.00                          | 1                              | 49                            
MANN_a27.clq         | 12253                          | 12251.00                         | 5                              | 125                           
MANN_a45.clq         | 34154                          | 34145.00                         | 5                              | 340                           
MANN_a81.clq         | 111113                         | 111080.00                        | 1                              | 1095                          
MANN_a9.clq          | 372                            | 372.00                           | 59                             | 16                            
p_hat1000-1.clq      | 1514                           | 1503.00                          | 34                             | 9                             
p_hat1000-2.clq      | 5777                           | 5763.00                          | 34                             | 42                            
p_hat1000-3.clq      | 8111                           | 7906.00                          | 1                              | 58                            
p_hat1500-1.clq      | 1619                           | 1606.00                          | 27                             | 10                            
p_hat1500-2.clq      | 7360                           | 7298.00                          | 11                             | 58                            
p_hat1500-3.clq      | 10321                          | 10097.00                         | 3                              | 84                            
p_hat300-1.clq       | 1057                           | 1057.00                          | 59                             | 7                             
p_hat300-2.clq       | 2487                           | 2487.00                          | 59                             | 20                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 59                             | 29                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 59                             | 8                             
p_hat500-2.clq       | 3920                           | 3920.00                          | 59                             | 31                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 56                             | 42                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 59                             | 9                             
p_hat700-2.clq       | 5290                           | 5241.00                          | 1                              | 40                            
p_hat700-3.clq       | 7565                           | 7552.00                          | 10                             | 58                            
san1000.clq          | 1716                           | 1715.00                          | 57                             | 9                             
san200_0.7_1.clq     | 3370                           | 3326.00                          | 55                             | 30                            
san200_0.7_2.clq     | 2422                           | 2396.00                          | 38                             | 14                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 59                             | 70                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 59                             | 60                            
san200_0.9_3.clq     | 4748                           | 4733.00                          | 4                              | 34                            
san400_0.5_1.clq     | 1455                           | 1434.00                          | 23                             | 8                             
san400_0.7_1.clq     | 3641                           | 3622.00                          | 3                              | 21                            
san400_0.7_2.clq     | 2952                           | 2924.00                          | 13                             | 16                            
san400_0.7_3.clq     | 2659                           | 2580.00                          | 2                              | 15                            
san400_0.9_1.clq     | 9776                           | 8497.00                          | 12                             | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 59                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 59                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 59                             | 11                            
sanr400_0.7.clq      | 2992                           | 2970.00                          | 27                             | 18                            

Run: 60
brock200_1.clq       | 2821                           | 2821.00                          | 60                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 60                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 60                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 60                             | 13                            
brock400_1.clq       | 3422                           | 3365.00                          | 4                              | 21                            
brock400_2.clq       | 3350                           | 3334.00                          | 26                             | 21                            
brock400_3.clq       | 3471                           | 3456.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3486.00                          | 36                             | 33                            
brock800_1.clq       | 3121                           | 2971.00                          | 9                              | 20                            
brock800_2.clq       | 3028                           | 2973.00                          | 2                              | 19                            
brock800_3.clq       | 3076                           | 2988.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 4                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 60                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 60                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 60                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 60                             | 12                            
c-fat500-10.clq      | 11586                          | 11420.00                         | 24                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 60                             | 24                            
c-fat500-5.clq       | 5841                           | 5789.00                          | 24                             | 62                            
C1000.9.clq          | 8914                           | 8564.00                          | 1                              | 55                            
C125.9.clq           | 2529                           | 2529.00                          | 60                             | 30                            
C2000.5.clq          | 2437                           | 2348.00                          | 1                              | 14                            
C2000.9.clq          | 10080                          | 9865.00                          | 1                              | 64                            
C250.9.clq           | 5092                           | 5060.00                          | 1                              | 40                            
C4000.5.clq          | 2682                           | 2535.00                          | 1                              | 15                            
C500.9.clq           | 6872                           | 6755.00                          | 2                              | 48                            
DSJC1000_5.clq       | 2186                           | 2142.00                          | 3                              | 13                            
DSJC500_5.clq        | 1725                           | 1717.00                          | 34                             | 12                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 60                             | 37                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 60                             | 52                            
gen400_p0.9_55.clq   | 6718                           | 6650.00                          | 4                              | 47                            
gen400_p0.9_65.clq   | 6931                           | 6912.00                          | 7                              | 46                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 60                             | 75                            
hamming10-2.clq      | 50512                          | 50428.00                         | 35                             | 512                           
hamming10-4.clq      | 5025                           | 4863.00                          | 1                              | 35                            
hamming6-2.clq       | 1072                           | 1072.00                          | 60                             | 32                            
hamming6-4.clq       | 134                            | 134.00                           | 60                             | 4                             
hamming8-2.clq       | 10976                          | 10959.00                         | 55                             | 128                           
hamming8-4.clq       | 1472                           | 1472.00                          | 60                             | 16                            
johnson16-2-4.clq    | 548                            | 548.00                           | 60                             | 8                             
johnson32-2-4.clq    | 1988                           | 1947.00                          | 1                              | 16                            
johnson8-2-4.clq     | 66                             | 66.00                            | 60                             | 4                             
johnson8-4-4.clq     | 511                            | 511.00                           | 60                             | 14                            
keller4.clq          | 1153                           | 1153.00                          | 60                             | 11                            
keller5.clq          | 3317                           | 3317.00                          | 60                             | 27                            
keller6.clq          | 7121                           | 6732.00                          | 1                              | 49                            
MANN_a27.clq         | 12253                          | 12251.00                         | 5                              | 125                           
MANN_a45.clq         | 34154                          | 34145.00                         | 5                              | 340                           
MANN_a81.clq         | 111113                         | 111080.00                        | 1                              | 1095                          
MANN_a9.clq          | 372                            | 372.00                           | 60                             | 16                            
p_hat1000-1.clq      | 1514                           | 1503.00                          | 35                             | 9                             
p_hat1000-2.clq      | 5777                           | 5763.00                          | 34                             | 42                            
p_hat1000-3.clq      | 8111                           | 7906.00                          | 1                              | 58                            
p_hat1500-1.clq      | 1619                           | 1606.00                          | 28                             | 10                            
p_hat1500-2.clq      | 7360                           | 7298.00                          | 11                             | 58                            
p_hat1500-3.clq      | 10321                          | 10098.00                         | 3                              | 84                            
p_hat300-1.clq       | 1057                           | 1057.00                          | 60                             | 7                             
p_hat300-2.clq       | 2487                           | 2487.00                          | 60                             | 20                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 60                             | 29                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 60                             | 8                             
p_hat500-2.clq       | 3920                           | 3920.00                          | 60                             | 31                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 57                             | 42                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 60                             | 9                             
p_hat700-2.clq       | 5290                           | 5241.00                          | 1                              | 40                            
p_hat700-3.clq       | 7565                           | 7553.00                          | 10                             | 58                            
san1000.clq          | 1716                           | 1715.00                          | 58                             | 9                             
san200_0.7_1.clq     | 3370                           | 3326.00                          | 56                             | 30                            
san200_0.7_2.clq     | 2422                           | 2395.00                          | 38                             | 14                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 60                             | 70                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 60                             | 60                            
san200_0.9_3.clq     | 4748                           | 4733.00                          | 4                              | 34                            
san400_0.5_1.clq     | 1455                           | 1433.00                          | 23                             | 8                             
san400_0.7_1.clq     | 3641                           | 3622.00                          | 3                              | 21                            
san400_0.7_2.clq     | 2952                           | 2924.00                          | 13                             | 16                            
san400_0.7_3.clq     | 2659                           | 2581.00                          | 2                              | 15                            
san400_0.9_1.clq     | 9776                           | 8492.00                          | 12                             | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 60                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 60                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 60                             | 11                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 28                             | 18                            

Run: 61
brock200_1.clq       | 2821                           | 2821.00                          | 61                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 61                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 61                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 61                             | 13                            
brock400_1.clq       | 3422                           | 3365.00                          | 4                              | 21                            
brock400_2.clq       | 3350                           | 3333.00                          | 26                             | 21                            
brock400_3.clq       | 3471                           | 3455.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3488.00                          | 37                             | 33                            
brock800_1.clq       | 3121                           | 2971.00                          | 9                              | 20                            
brock800_2.clq       | 3028                           | 2974.00                          | 3                              | 19                            
brock800_3.clq       | 3076                           | 2988.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 5                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 61                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 61                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 61                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 61                             | 12                            
c-fat500-10.clq      | 11586                          | 11416.00                         | 24                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 61                             | 24                            
c-fat500-5.clq       | 5841                           | 5788.00                          | 24                             | 62                            
C1000.9.clq          | 8914                           | 8565.00                          | 1                              | 55                            
C125.9.clq           | 2529                           | 2529.00                          | 61                             | 30                            
C2000.5.clq          | 2437                           | 2348.00                          | 1                              | 14                            
C2000.9.clq          | 10080                          | 9867.00                          | 1                              | 64                            
C250.9.clq           | 5092                           | 5060.00                          | 1                              | 40                            
C4000.5.clq          | 2682                           | 2534.00                          | 1                              | 15                            
C500.9.clq           | 6872                           | 6754.00                          | 2                              | 48                            
DSJC1000_5.clq       | 2186                           | 2142.00                          | 3                              | 13                            
DSJC500_5.clq        | 1725                           | 1717.00                          | 34                             | 12                            
gen200_p0.9_44.clq   | 5043                           | 5043.00                          | 61                             | 37                            
gen200_p0.9_55.clq   | 5416                           | 5416.00                          | 61                             | 52                            
gen400_p0.9_55.clq   | 6718                           | 6651.00                          | 4                              | 47                            
gen400_p0.9_65.clq   | 6931                           | 6912.00                          | 7                              | 46                            
gen400_p0.9_75.clq   | 8006                           | 8006.00                          | 61                             | 75                            
hamming10-2.clq      | 50512                          | 50430.00                         | 36                             | 512                           
hamming10-4.clq      | 5025                           | 4862.00                          | 1                              | 35                            
hamming6-2.clq       | 1072                           | 1072.00                          | 61                             | 32                            
hamming6-4.clq       | 134                            | 134.00                           | 61                             | 4                             
hamming8-2.clq       | 10976                          | 10959.00                         | 56                             | 128                           
hamming8-4.clq       | 1472                           | 1472.00                          | 61                             | 16                            
johnson16-2-4.clq    | 548                            | 548.00                           | 61                             | 8                             
johnson32-2-4.clq    | 1988                           | 1947.00                          | 1                              | 16                            
johnson8-2-4.clq     | 66                             | 66.00                            | 61                             | 4                             
johnson8-4-4.clq     | 511                            | 511.00                           | 61                             | 14                            
keller4.clq          | 1153                           | 1153.00                          | 61                             | 11                            
keller5.clq          | 3317                           | 3317.00                          | 61                             | 27                            
keller6.clq          | 7121                           | 6733.00                          | 1                              | 49                            
MANN_a27.clq         | 12253                          | 12251.00                         | 5                              | 125                           
MANN_a45.clq         | 34154                          | 34145.00                         | 5                              | 340                           
MANN_a81.clq         | 111113                         | 111080.00                        | 1                              | 1095                          
MANN_a9.clq          | 372                            | 372.00                           | 61                             | 16                            
p_hat1000-1.clq      | 1514                           | 1503.00                          | 36                             | 9                             
p_hat1000-2.clq      | 5777                           | 5763.00                          | 35                             | 42                            
p_hat1000-3.clq      | 8111                           | 7906.00                          | 1                              | 58                            
p_hat1500-1.clq      | 1619                           | 1606.00                          | 29                             | 10                            
p_hat1500-2.clq      | 7360                           | 7297.00                          | 11                             | 58                            
p_hat1500-3.clq      | 10321                          | 10098.00                         | 3                              | 84                            
p_hat300-1.clq       | 1057                           | 1057.00                          | 61                             | 7                             
p_hat300-2.clq       | 2487                           | 2487.00                          | 61                             | 20                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 61                             | 29                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 61                             | 8                             
p_hat500-2.clq       | 3920                           | 3920.00                          | 61                             | 31                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 58                             | 42                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 61                             | 9                             
p_hat700-2.clq       | 5290                           | 5241.00                          | 1                              | 40                            
p_hat700-3.clq       | 7565                           | 7552.00                          | 10                             | 58                            
san1000.clq          | 1716                           | 1715.00                          | 59                             | 9                             
san200_0.7_1.clq     | 3370                           | 3327.00                          | 57                             | 30                            
san200_0.7_2.clq     | 2422                           | 2395.00                          | 39                             | 14                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 61                             | 70                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 61                             | 60                            
san200_0.9_3.clq     | 4748                           | 4732.00                          | 4                              | 34                            
san400_0.5_1.clq     | 1455                           | 1433.00                          | 23                             | 8                             
san400_0.7_1.clq     | 3641                           | 3622.00                          | 3                              | 21                            
san400_0.7_2.clq     | 2952                           | 2923.00                          | 13                             | 16                            
san400_0.7_3.clq     | 2659                           | 2581.00                          | 2                              | 15                            
san400_0.9_1.clq     | 9776                           | 8487.00                          | 12                             | 100                           
sanr200_0.7.clq      | 2325                           | 2325.00                          | 61                             | 15                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 61                             | 36                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 61                             | 11                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 29                             | 18                            

Run: 62
brock200_1.clq       | 2821                           | 2821.00                          | 62                             | 19                            
brock200_2.clq       | 1428                           | 1428.00                          | 62                             | 9                             
brock200_3.clq       | 2062                           | 2062.00                          | 62                             | 13                            
brock200_4.clq       | 2107                           | 2107.00                          | 62                             | 13                            
brock400_1.clq       | 3422                           | 3365.00                          | 4                              | 21                            
brock400_2.clq       | 3350                           | 3334.00                          | 27                             | 21                            
brock400_3.clq       | 3471                           | 3456.00                          | 2                              | 23                            
brock400_4.clq       | 3626                           | 3490.00                          | 38                             | 33                            
brock800_1.clq       | 3121                           | 2970.00                          | 9                              | 20                            
brock800_2.clq       | 3028                           | 2973.00                          | 3                              | 19                            
brock800_3.clq       | 3076                           | 2988.00                          | 3                              | 20                            
brock800_4.clq       | 2970                           | 2961.00                          | 5                              | 18                            
c-fat200-1.clq       | 1284                           | 1284.00                          | 62                             | 12                            
c-fat200-2.clq       | 2411                           | 2411.00                          | 62                             | 23                            
c-fat200-5.clq       | 5887                           | 5887.00                          | 62                             | 58                            
c-fat500-1.clq       | 1354                           | 1354.00                          | 62                             | 12                            
c-fat500-10.clq      | 11586                          | 11419.00                         | 25                             | 124                           
c-fat500-2.clq       | 2628                           | 2628.00                          | 62                             | 24                            
c-fat500-5.clq       | 5841                           | 5789.00                          | 25                             | 62                            
C1000.9.clq          | 8914                           | 8567.00                          | 1                              | 55                            
C125.9.clq           | 2529                           | 2529.00                          | 62                             | 30                            
