Algorithm: Config_3b.txt
Run Time: 10(s)
Runs: 100
Instance Name        | Instance Best Objective Value  | Instance Average Objective Value | Highest Objective Value Count 
san1000.clq          | 1716                           | 1714.00                          | 40                            
san200_0.7_1.clq     | 3370                           | 3325.00                          | 41                            
san200_0.7_2.clq     | 2422                           | 2404.00                          | 34                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 44                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 44                            
san200_0.9_3.clq     | 4748                           | 4728.00                          | 2                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 17                            
san400_0.7_1.clq     | 3941                           | 3629.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2929.00                          | 1                             
san400_0.7_3.clq     | 2737                           | 2592.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8385.00                          | 5                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 44                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 44                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 44                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 24                            

Run: 45
p_hat1000-1.clq      | 1514                           | 1505.00                          | 30                            
p_hat1000-2.clq      | 5777                           | 5758.00                          | 20                            
p_hat1000-3.clq      | 8049                           | 7902.00                          | 1                             
p_hat1500-1.clq      | 1619                           | 1604.00                          | 18                            
p_hat1500-2.clq      | 7360                           | 7294.00                          | 6                             
p_hat1500-3.clq      | 10277                          | 10107.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 45                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 45                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 45                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 45                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 45                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 43                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 45                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 5                             
san1000.clq          | 1716                           | 1714.00                          | 41                            
san200_0.7_1.clq     | 3370                           | 3326.00                          | 42                            
san200_0.7_2.clq     | 2422                           | 2404.00                          | 35                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 45                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 45                            
san200_0.9_3.clq     | 4748                           | 4728.00                          | 2                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 18                            
san400_0.7_1.clq     | 3941                           | 3628.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2929.00                          | 1                             
san400_0.7_3.clq     | 2737                           | 2592.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8416.00                          | 6                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 45                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 45                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 45                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 25                            

Run: 46
p_hat1000-1.clq      | 1514                           | 1505.00                          | 31                            
p_hat1000-2.clq      | 5777                           | 5758.00                          | 20                            
p_hat1000-3.clq      | 8049                           | 7904.00                          | 1                             
p_hat1500-1.clq      | 1619                           | 1605.00                          | 19                            
p_hat1500-2.clq      | 7360                           | 7294.00                          | 6                             
p_hat1500-3.clq      | 10277                          | 10104.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 46                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 46                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 46                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 46                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 46                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 44                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 46                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1714.00                          | 42                            
san200_0.7_1.clq     | 3370                           | 3327.00                          | 43                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 36                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 46                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 46                            
san200_0.9_3.clq     | 4748                           | 4727.00                          | 2                             
san400_0.5_1.clq     | 1455                           | 1437.00                          | 19                            
san400_0.7_1.clq     | 3941                           | 3628.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2929.00                          | 1                             
san400_0.7_3.clq     | 2737                           | 2591.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8411.00                          | 6                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 46                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 46                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 46                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 25                            

Run: 47
p_hat1000-1.clq      | 1514                           | 1505.00                          | 31                            
p_hat1000-2.clq      | 5777                           | 5758.00                          | 21                            
p_hat1000-3.clq      | 8049                           | 7905.00                          | 1                             
p_hat1500-1.clq      | 1619                           | 1605.00                          | 19                            
p_hat1500-2.clq      | 7360                           | 7294.00                          | 6                             
p_hat1500-3.clq      | 10277                          | 10105.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 47                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 47                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 47                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 47                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 47                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 45                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 47                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1714.00                          | 43                            
san200_0.7_1.clq     | 3370                           | 3328.00                          | 44                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 37                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 47                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 47                            
san200_0.9_3.clq     | 4748                           | 4727.00                          | 2                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 19                            
san400_0.7_1.clq     | 3941                           | 3628.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2929.00                          | 1                             
san400_0.7_3.clq     | 2737                           | 2590.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8406.00                          | 6                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 47                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 47                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 47                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 26                            

Run: 48
p_hat1000-1.clq      | 1514                           | 1505.00                          | 32                            
p_hat1000-2.clq      | 5777                           | 5759.00                          | 22                            
p_hat1000-3.clq      | 8049                           | 7905.00                          | 1                             
p_hat1500-1.clq      | 1619                           | 1605.00                          | 20                            
p_hat1500-2.clq      | 7360                           | 7293.00                          | 6                             
p_hat1500-3.clq      | 10277                          | 10105.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 48                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 48                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 48                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 48                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 48                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 46                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 48                            
p_hat700-2.clq       | 5290                           | 5245.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1714.00                          | 44                            
san200_0.7_1.clq     | 3370                           | 3329.00                          | 45                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 38                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 48                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 48                            
san200_0.9_3.clq     | 4748                           | 4728.00                          | 3                             
san400_0.5_1.clq     | 1455                           | 1435.00                          | 19                            
san400_0.7_1.clq     | 3941                           | 3628.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2928.00                          | 1                             
san400_0.7_3.clq     | 2737                           | 2590.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8435.00                          | 7                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 48                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 48                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 48                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 26                            

Run: 49
p_hat1000-1.clq      | 1514                           | 1505.00                          | 32                            
p_hat1000-2.clq      | 5777                           | 5759.00                          | 23                            
p_hat1000-3.clq      | 8049                           | 7904.00                          | 1                             
p_hat1500-1.clq      | 1619                           | 1604.00                          | 20                            
p_hat1500-2.clq      | 7360                           | 7293.00                          | 6                             
p_hat1500-3.clq      | 10277                          | 10106.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 49                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 49                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 49                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 49                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 49                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 47                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 49                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1714.00                          | 45                            
san200_0.7_1.clq     | 3370                           | 3330.00                          | 46                            
san200_0.7_2.clq     | 2422                           | 2406.00                          | 39                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 49                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 49                            
san200_0.9_3.clq     | 4748                           | 4728.00                          | 3                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 20                            
san400_0.7_1.clq     | 3941                           | 3628.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2932.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2589.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8430.00                          | 7                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 49                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 49                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 49                            
sanr400_0.7.clq      | 2992                           | 2970.00                          | 26                            

Run: 50
p_hat1000-1.clq      | 1514                           | 1504.00                          | 32                            
p_hat1000-2.clq      | 5777                           | 5759.00                          | 24                            
p_hat1000-3.clq      | 8049                           | 7905.00                          | 1                             
p_hat1500-1.clq      | 1619                           | 1604.00                          | 21                            
p_hat1500-2.clq      | 7360                           | 7293.00                          | 6                             
p_hat1500-3.clq      | 10277                          | 10105.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 50                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 50                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 50                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 50                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 50                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 48                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 50                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1714.00                          | 46                            
san200_0.7_1.clq     | 3370                           | 3331.00                          | 47                            
san200_0.7_2.clq     | 2422                           | 2406.00                          | 40                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 50                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 50                            
san200_0.9_3.clq     | 4748                           | 4728.00                          | 3                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 21                            
san400_0.7_1.clq     | 3941                           | 3628.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2932.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2590.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8425.00                          | 7                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 50                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 50                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 50                            
sanr400_0.7.clq      | 2992                           | 2970.00                          | 27                            

Run: 51
p_hat1000-1.clq      | 1514                           | 1505.00                          | 33                            
p_hat1000-2.clq      | 5777                           | 5760.00                          | 25                            
p_hat1000-3.clq      | 8049                           | 7907.00                          | 2                             
p_hat1500-1.clq      | 1619                           | 1605.00                          | 22                            
p_hat1500-2.clq      | 7360                           | 7293.00                          | 6                             
p_hat1500-3.clq      | 10277                          | 10104.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 51                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 51                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 51                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 51                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 51                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 49                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 51                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1713.00                          | 46                            
san200_0.7_1.clq     | 3370                           | 3331.00                          | 48                            
san200_0.7_2.clq     | 2422                           | 2406.00                          | 41                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 51                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 51                            
san200_0.9_3.clq     | 4748                           | 4728.00                          | 3                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 21                            
san400_0.7_1.clq     | 3941                           | 3628.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2931.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2589.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8421.00                          | 7                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 51                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 51                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 51                            
sanr400_0.7.clq      | 2992                           | 2970.00                          | 27                            

Run: 52
p_hat1000-1.clq      | 1514                           | 1504.00                          | 33                            
p_hat1000-2.clq      | 5777                           | 5760.00                          | 26                            
p_hat1000-3.clq      | 8049                           | 7907.00                          | 2                             
p_hat1500-1.clq      | 1619                           | 1604.00                          | 22                            
p_hat1500-2.clq      | 7360                           | 7294.00                          | 7                             
p_hat1500-3.clq      | 10277                          | 10103.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 52                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 52                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 52                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 52                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 52                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 50                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 52                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1713.00                          | 47                            
san200_0.7_1.clq     | 3370                           | 3332.00                          | 49                            
san200_0.7_2.clq     | 2422                           | 2405.00                          | 41                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 52                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 52                            
san200_0.9_3.clq     | 4748                           | 4729.00                          | 4                             
san400_0.5_1.clq     | 1455                           | 1435.00                          | 21                            
san400_0.7_1.clq     | 3941                           | 3627.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2931.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2591.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8417.00                          | 7                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 52                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 52                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 52                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 28                            

Run: 53
p_hat1000-1.clq      | 1514                           | 1505.00                          | 34                            
p_hat1000-2.clq      | 5777                           | 5760.00                          | 26                            
p_hat1000-3.clq      | 8049                           | 7907.00                          | 2                             
p_hat1500-1.clq      | 1619                           | 1603.00                          | 22                            
p_hat1500-2.clq      | 7360                           | 7294.00                          | 7                             
p_hat1500-3.clq      | 10277                          | 10101.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 53                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 53                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 53                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 53                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 53                            
p_hat500-3.clq       | 5375                           | 5373.00                          | 51                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 53                            
p_hat700-2.clq       | 5290                           | 5243.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1713.00                          | 48                            
san200_0.7_1.clq     | 3370                           | 3333.00                          | 50                            
san200_0.7_2.clq     | 2422                           | 2403.00                          | 41                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 53                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 53                            
san200_0.9_3.clq     | 4748                           | 4729.00                          | 4                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 22                            
san400_0.7_1.clq     | 3941                           | 3627.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2931.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2590.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8442.00                          | 8                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 53                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 53                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 53                            
sanr400_0.7.clq      | 2992                           | 2970.00                          | 28                            

Run: 54
p_hat1000-1.clq      | 1514                           | 1504.00                          | 34                            
p_hat1000-2.clq      | 5777                           | 5760.00                          | 27                            
p_hat1000-3.clq      | 8049                           | 7908.00                          | 2                             
p_hat1500-1.clq      | 1619                           | 1603.00                          | 22                            
p_hat1500-2.clq      | 7360                           | 7293.00                          | 7                             
p_hat1500-3.clq      | 10277                          | 10101.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 54                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 54                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 54                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 54                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 54                            
p_hat500-3.clq       | 5375                           | 5374.00                          | 52                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 54                            
p_hat700-2.clq       | 5290                           | 5243.00                          | 4                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1713.00                          | 49                            
san200_0.7_1.clq     | 3370                           | 3333.00                          | 51                            
san200_0.7_2.clq     | 2422                           | 2404.00                          | 42                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 54                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 54                            
san200_0.9_3.clq     | 4748                           | 4729.00                          | 4                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 23                            
san400_0.7_1.clq     | 3941                           | 3627.00                          | 1                             
san400_0.7_2.clq     | 3110                           | 2931.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2589.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8438.00                          | 8                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 54                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 54                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 54                            
sanr400_0.7.clq      | 2992                           | 2971.00                          | 29                            

Run: 55
p_hat1000-1.clq      | 1514                           | 1504.00                          | 34                            
p_hat1000-2.clq      | 5777                           | 5760.00                          | 28                            
p_hat1000-3.clq      | 8049                           | 7908.00                          | 2                             
p_hat1500-1.clq      | 1619                           | 1604.00                          | 23                            
p_hat1500-2.clq      | 7360                           | 7293.00                          | 7                             
p_hat1500-3.clq      | 10277                          | 10103.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 55                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 55                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 55                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 55                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 55                            
p_hat500-3.clq       | 5375                           | 5374.00                          | 53                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 55                            
p_hat700-2.clq       | 5290                           | 5244.00                          | 5                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1714.00                          | 50                            
san200_0.7_1.clq     | 3370                           | 3322.00                          | 51                            
san200_0.7_2.clq     | 2422                           | 2403.00                          | 42                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 55                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 55                            
san200_0.9_3.clq     | 4748                           | 4729.00                          | 4                             
san400_0.5_1.clq     | 1455                           | 1436.00                          | 24                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 2                             
san400_0.7_2.clq     | 3110                           | 2931.00                          | 2                             
san400_0.7_3.clq     | 2737                           | 2589.00                          | 1                             
san400_0.9_1.clq     | 9776                           | 8433.00                          | 8                             
sanr200_0.7.clq      | 2325                           | 2325.00                          | 55                            
sanr200_0.9.clq      | 5126                           | 5126.00                          | 55                            
sanr400_0.5.clq      | 1835                           | 1835.00                          | 55                            
sanr400_0.7.clq      | 2992                           | 2970.00                          | 29                            

Run: 56
p_hat1000-1.clq      | 1514                           | 1504.00                          | 34                            
p_hat1000-2.clq      | 5777                           | 5760.00                          | 29                            
p_hat1000-3.clq      | 8049                           | 7908.00                          | 2                             
p_hat1500-1.clq      | 1619                           | 1604.00                          | 24                            
p_hat1500-2.clq      | 7360                           | 7293.00                          | 7                             
p_hat1500-3.clq      | 10277                          | 10102.00                         | 1                             
p_hat300-1.clq       | 1057                           | 1057.00                          | 56                            
p_hat300-2.clq       | 2487                           | 2487.00                          | 56                            
p_hat300-3.clq       | 3774                           | 3774.00                          | 56                            
p_hat500-1.clq       | 1231                           | 1231.00                          | 56                            
p_hat500-2.clq       | 3920                           | 3920.00                          | 56                            
p_hat500-3.clq       | 5375                           | 5374.00                          | 54                            
p_hat700-1.clq       | 1441                           | 1441.00                          | 56                            
p_hat700-2.clq       | 5290                           | 5245.00                          | 5                             
p_hat700-3.clq       | 7565                           | 7552.00                          | 6                             
san1000.clq          | 1716                           | 1714.00                          | 51                            
san200_0.7_1.clq     | 3370                           | 3323.00                          | 52                            
san200_0.7_2.clq     | 2422                           | 2403.00                          | 43                            
san200_0.9_1.clq     | 6825                           | 6825.00                          | 56                            
san200_0.9_2.clq     | 6082                           | 6082.00                          | 56                            
san200_0.9_3.clq     | 4748                           | 4729.00                          | 4                             
san400_0.5_1.clq     | 1455                           | 1437.00                          | 24                            
san400_0.7_1.clq     | 3941                           | 3633.00                          | 2                             
